0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.282788034441556192e+03,3.000000000000000000e+00,9.306861060120603361e+04,2.000000000000000000e+00,8.881517583759824629e+04,3.000000000000000000e+00,9.526191879151607282e+04,6.000000000000000000e+00,8.321535670164295880e+04,2.000000000000000000e+00,7.616483262045615993e+04,3.000000000000000000e+00,6.572029794770947774e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.842950819381971087e+03,2.000000000000000000e+00,5.662621281862002070e+04,2.000000000000000000e+00,9.703229533008986618e+04,2.000000000000000000e+00,7.318687597860887763e+04,2.000000000000000000e+00,8.859494203317390929e+04,4.000000000000000000e+00,6.373546818372419511e+04,2.000000000000000000e+00,2.902669918785230402e+04,2.000000000000000000e+00,7.179521693408516512e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.525886262061084562e+04,3.000000000000000000e+00,2.089540435814026569e+04,5.000000000000000000e+00,7.321884323886180937e+04,5.000000000000000000e+00,7.832620319851231761e+04,2.000000000000000000e+00,8.671558989772593486e+04,3.000000000000000000e+00,8.702620448091448634e+04,2.000000000000000000e+00,2.888634366397715348e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.304580296295207518e+03,4.000000000000000000e+00,5.943062558055594855e+04,5.000000000000000000e+00,7.062509185630118009e+04,3.000000000000000000e+00,8.183340154455640004e+04,5.000000000000000000e+00,8.789249346430836886e+04,4.000000000000000000e+00,7.870892386320553487e+04,2.000000000000000000e+00,5.947973618697527854e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.551893599228516905e+04,7.000000000000000000e+00,5.322346068326053501e+04,4.000000000000000000e+00,5.569270533679790969e+04,2.000000000000000000e+00,8.288223526338434021e+04,1.000000000000000000e+00,8.213446870611669146e+04,3.000000000000000000e+00,5.351913136909712921e+04,2.000000000000000000e+00,3.034738087619104772e+04,2.000000000000000000e+00,1.012983164091014260e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.305338445571250486e+04,4.000000000000000000e+00,3.219544501861338358e+04,4.000000000000000000e+00,6.124565062954298628e+04,5.000000000000000000e+00,7.779964135069193435e+04,4.000000000000000000e+00,9.407217818803161208e+04,2.000000000000000000e+00,6.518853695691563189e+04,2.000000000000000000e+00,3.221209696031298881e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.969908735268382588e+04,3.000000000000000000e+00,8.624119701210179483e+04,5.000000000000000000e+00,9.198768245564188692e+04,5.000000000000000000e+00,8.586829023515732842e+04,3.000000000000000000e+00,7.730090492009419540e+04,1.000000000000000000e+00,8.690165711162384832e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.903057589243493567e+03,5.000000000000000000e+00,5.764426273886481067e+04,3.000000000000000000e+00,4.686930820317841426e+04,1.000000000000000000e+00,7.882478522338918992e+04,1.000000000000000000e+00,7.742933992664387915e+04,1.000000000000000000e+00,5.081933809799092705e+04,2.000000000000000000e+00,3.408388829830633040e+04,2.000000000000000000e+00,7.146247810441108413e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.029456788425109698e+04,3.000000000000000000e+00,2.867523883556362125e+04,1.000000000000000000e+01,5.069190323434074526e+04,4.000000000000000000e+00,8.102193815219710814e+04,3.000000000000000000e+00,9.784079714593957760e+04,4.000000000000000000e+00,5.946974243735952041e+04,3.000000000000000000e+00,3.089675052461949963e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.146974816874891985e+04,1.000000000000000000e+00,8.163631549793167505e+04,5.000000000000000000e+00,6.677311712766251003e+04,3.000000000000000000e+00,8.396561712410816108e+04,3.000000000000000000e+00,7.461822011343899067e+04,2.000000000000000000e+00,7.188078105025831610e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.162348767523641072e+03,1.000000000000000000e+00,6.513480155286898662e+04,3.000000000000000000e+00,4.774912513771720114e+04,2.000000000000000000e+00,7.574981073849092354e+04,1.000000000000000000e+00,7.954904932947602356e+04,3.000000000000000000e+00,5.321249219864146289e+04,2.000000000000000000e+00,3.186604867173441744e+04,2.000000000000000000e+00,1.201686902340962479e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.621843012375606122e+04,4.000000000000000000e+00,2.839847087806431955e+04,8.000000000000000000e+00,4.555796051451972744e+04,5.000000000000000000e+00,8.352845976818555209e+04,5.000000000000000000e+00,8.396484731040305633e+04,3.000000000000000000e+00,5.756097359353672073e+04,2.000000000000000000e+00,3.367179625072912313e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,6.906020541282510749e+03,2.000000000000000000e+00,9.865693606008647475e+04,3.000000000000000000e+00,6.563218206842956715e+04,5.000000000000000000e+00,1.048187042266668577e+05,5.000000000000000000e+00,7.685787449729278160e+04,3.000000000000000000e+00,7.181029512784106191e+04,2.000000000000000000e+00,8.972286118040810106e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.254981662509701528e+04,2.000000000000000000e+00,6.135775986156363069e+04,3.000000000000000000e+00,4.846517451543512288e+04,2.000000000000000000e+00,7.489605899155084626e+04,2.000000000000000000e+00,7.331701264624518808e+04,3.000000000000000000e+00,5.557489610709312547e+04,2.000000000000000000e+00,2.951508875816396176e+04,2.000000000000000000e+00,6.633670711343927906e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.723406207429626011e+04,4.000000000000000000e+00,3.487484130446031486e+04,3.000000000000000000e+00,9.154391168015054427e+04,4.000000000000000000e+00,8.318558157978589588e+04,2.000000000000000000e+00,9.238669657403539168e+04,4.000000000000000000e+00,6.212049242044214043e+04,2.000000000000000000e+00,2.979315780937738964e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.529464091981035017e+04,2.000000000000000000e+00,7.611881609512497380e+04,5.000000000000000000e+00,8.589675425675275619e+04,6.000000000000000000e+00,7.598477409620156686e+04,3.000000000000000000e+00,6.976423029348260025e+04,4.000000000000000000e+00,5.693114090087347722e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.025004625069879512e+04,4.000000000000000000e+00,4.125699102665293321e+04,3.000000000000000000e+00,4.763471299653184542e+04,2.000000000000000000e+00,6.653574497723784589e+04,1.000000000000000000e+00,7.921519668757967884e+04,2.000000000000000000e+00,5.001424321965468698e+04,2.000000000000000000e+00,2.681842101989482398e+04,2.000000000000000000e+00,1.042024565973828430e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.774978799583487853e+04,3.000000000000000000e+00,3.839693241289195430e+04,6.000000000000000000e+00,6.940758794232697983e+04,3.000000000000000000e+00,1.081551624258334923e+05,4.000000000000000000e+00,8.069101382227335125e+04,4.000000000000000000e+00,5.902132438397392980e+04,2.000000000000000000e+00,3.785467488525519730e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.602485546330062334e+03,3.000000000000000000e+00,8.121547503131121630e+04,3.000000000000000000e+00,7.324208696684867027e+04,5.000000000000000000e+00,9.316758317954020458e+04,7.000000000000000000e+00,9.784895461351439008e+04,2.000000000000000000e+00,8.583201343181036646e+04,4.000000000000000000e+00,5.780038832249041297e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.900377512548448067e+03,4.000000000000000000e+00,3.747744120946009934e+04,3.000000000000000000e+00,4.621274282084158767e+04,1.000000000000000000e+00,7.849469699604608468e+04,1.000000000000000000e+00,8.546314956635693670e+04,1.000000000000000000e+00,5.452436005062948971e+04,2.000000000000000000e+00,3.207252110675526274e+04,2.000000000000000000e+00,6.124168249602175820e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.139085772678357534e+04,4.000000000000000000e+00,3.492042604326640867e+04,8.000000000000000000e+00,5.839414488450154749e+04,1.000000000000000000e+00,1.091308133065757720e+05,3.000000000000000000e+00,8.758861177398303698e+04,4.000000000000000000e+00,5.790990746298346494e+04,2.000000000000000000e+00,3.662473358976824966e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.208623907153188156e+03,4.000000000000000000e+00,6.955462921568052843e+04,3.000000000000000000e+00,7.866149006473366171e+04,3.000000000000000000e+00,6.039032323961111251e+04,2.000000000000000000e+00,1.111395181696173095e+05,4.000000000000000000e+00,7.427039276448558667e+04,2.000000000000000000e+00,7.093158767116691160e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.415076846959290742e+04,2.000000000000000000e+00,5.056728305169034866e+04,3.000000000000000000e+00,3.605115054767725087e+04,3.000000000000000000e+00,6.765337387135854806e+04,1.000000000000000000e+00,7.984304726058401866e+04,4.000000000000000000e+00,5.380668250870626798e+04,2.000000000000000000e+00,3.065073112649724499e+04,2.000000000000000000e+00,7.517491097918729793e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.550949024100523093e+04,5.000000000000000000e+00,2.441939216465675418e+04,7.000000000000000000e+00,5.452464759273041273e+04,5.000000000000000000e+00,8.969041253204199893e+04,3.000000000000000000e+00,6.905814879458349606e+04,3.000000000000000000e+00,4.615933525241553434e+04,3.000000000000000000e+00,4.269868769915188750e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,7.028774867187475320e+04,4.000000000000000000e+00,7.310578797716135159e+04,5.000000000000000000e+00,7.732268580842915981e+04,5.000000000000000000e+00,6.348393664611566783e+04,3.000000000000000000e+00,8.078939441042218823e+04,2.000000000000000000e+00,8.968531992108744453e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.237573303685191058e+04,2.000000000000000000e+00,5.990008986675833148e+04,2.000000000000000000e+00,8.610010529541448341e+04,2.000000000000000000e+00,7.446484105825811275e+04,2.000000000000000000e+00,7.249134007352698245e+04,4.000000000000000000e+00,5.535375742654480564e+04,2.000000000000000000e+00,3.776256162641672563e+04,1.000000000000000000e+00,4.153423235743667647e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.099214557988500019e+04,3.000000000000000000e+00,2.844772598311219554e+04,5.000000000000000000e+00,7.653022251658390451e+04,2.000000000000000000e+00,8.425632888798759086e+04,2.000000000000000000e+00,9.348554774271263159e+04,4.000000000000000000e+00,6.208788306534555886e+04,4.000000000000000000e+00,2.830935574642289430e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,8.258613851145262015e+04,2.000000000000000000e+00,7.493858259871389600e+04,7.000000000000000000e+00,7.809874426290308475e+04,4.000000000000000000e+00,8.492764413018747291e+04,4.000000000000000000e+00,7.620782151430402882e+04,4.000000000000000000e+00,7.846639705915874219e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.424645376982586276e+04,5.000000000000000000e+00,4.348793528942509874e+04,3.000000000000000000e+00,4.239415981870558608e+04,2.000000000000000000e+00,7.653767424231987388e+04,2.000000000000000000e+00,7.309792070007546863e+04,3.000000000000000000e+00,4.937796636869155918e+04,2.000000000000000000e+00,3.389181639008533239e+04,1.000000000000000000e+00,4.609304139077763466e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.722044979362383310e+04,3.000000000000000000e+00,3.768116851488882821e+04,3.000000000000000000e+00,9.989494467799249105e+04,6.000000000000000000e+00,6.845605050828281674e+04,3.000000000000000000e+00,6.713078898884417140e+04,2.000000000000000000e+00,5.702069063321987778e+04,2.000000000000000000e+00,2.360769079214918747e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
