ID,Prediction
1,0.792264974953
2,0.563506046218
3,0.94910619414
4,0.343640315052
5,0.730728164679
6,0.608502726994
7,0.880444405134
8,0.979854244235
9,0.826425802976
10,0.961240820005
11,0.979769802372
12,0.94011497344
13,0.861574935869
14,0.964639959414
15,0.984598166241
16,0.826180365861
17,0.984907161972
18,0.524703290477
19,0.362421039191
20,0.263508908036
21,0.62445994603
22,0.967042753127
23,0.814852596015
24,0.653018150066
25,0.616536702498
26,0.961556725466
27,0.752372515962
28,0.968843101595
29,0.978089951183
30,0.98387015037
31,0.730168525054
32,0.888199215882
33,0.974580115609
34,0.976058766637
35,0.962149972434
36,0.826386906129
37,0.174051736293
38,0.700100221671
39,0.777710012199
40,0.555860233024
41,0.975945382206
42,0.569047031118
43,0.419777467902
44,0.980619289697
45,0.866471120262
46,0.934717612887
47,0.96409230243
48,0.971763885155
49,0.978364024892
50,0.822952167907
51,0.963234631709
52,0.413821118358
53,0.973640755121
54,0.952567299781
55,0.964332933703
56,0.294025186693
57,0.693104912987
58,0.31807120663
59,0.97932952636
60,0.84932721346
61,0.882589217657
62,0.580608708697
63,0.976418666413
64,0.868577015093
65,0.977176756407
66,0.976679643215
67,0.978817611046
68,0.96681355623
69,0.408542095159
70,0.640735704765
71,0.264077120085
72,0.290148007056
73,0.982711823891
74,0.978166544305
75,0.569691537082
76,0.437720728664
77,0.9359335051
78,0.690345793058
79,0.883955392124
80,0.987795635033
81,0.822389844117
82,0.287295148883
83,0.418202489927
84,0.918986440632
85,0.972795609473
86,0.280149919435
87,0.987504197167
88,0.948872897698
89,0.966800023293
90,0.433631948823
91,0.962141566431
92,0.791481201881
93,0.964054232173
94,0.960574773691
95,0.636306321291
96,0.567686435402
97,0.82074169123
98,0.412177405216
99,0.922095476778
100,0.917472495398
101,0.910370709156
102,0.97548413923
103,0.950889110154
104,0.345561762609
105,0.965739925818
106,0.95804837362
107,0.514185936922
108,0.96974296668
109,0.957566488973
110,0.795023921879
111,0.975098560592
112,0.970379131148
113,0.979384436284
114,0.799038810276
115,0.450912893086
116,0.976628095452
117,0.459236072394
118,0.805810257925
119,0.982985761678
120,0.962029945392
121,0.973163440423
122,0.979913990929
123,0.980048247178
124,0.942317946227
125,0.873997813927
126,0.971893446781
127,0.966289976389
128,0.933786993812
129,0.980147621766
130,0.46129202146
131,0.991512825139
132,0.977543414781
133,0.978738892481
134,0.967662936813
135,0.983945058203
136,0.97162065643
137,0.574869791259
138,0.391180638994
